pop1	pop2	avg_dxy_chr1	count_diffs_chr1	count_comparisons_chr1	avg_dxy_chr3	count_diffs_chr3	count_comparisons_chr3	avg_dxy_chr4	count_diffs_chr4	count_comparisons_chr4	avg_dxy_chr5	count_diffs_chr5	count_comparisons_chr5	avg_dxy_chr6	count_diffs_chr6	count_comparisons_chr6	avg_dxy_chr7	count_diffs_chr7	count_comparisons_chr7	avg_dxy_chr8	count_diffs_chr8	count_comparisons_chr8	avg_dxy_chr9	count_diffs_chr9	count_comparisons_chr9	avg_dxy_chr10	count_diffs_chr10	count_comparisons_chr10	avg_dxy_chr11	count_diffs_chr11	count_comparisons_chr11	avg_dxy_chr12	count_diffs_chr12	count_comparisons_chr12	avg_dxy_chr13	count_diffs_chr13	count_comparisons_chr13	avg_dxy_chr14	count_diffs_chr14	count_comparisons_chr14	avg_dxy_chr15	count_diffs_chr15	count_comparisons_chr15	avg_dxy_chr16	count_diffs_chr16	count_comparisons_chr16	avg_dxy_chr17	count_diffs_chr17	count_comparisons_chr17	avg_dxy_chr18	count_diffs_chr18	count_comparisons_chr18	avg_dxy_chr19	count_diffs_chr19	count_comparisons_chr19	avg_dxy_chr20	count_diffs_chr20	count_comparisons_chr20	avg_dxy_chr21	count_diffs_chr21	count_comparisons_chr21
130723_pisc_Kyoga	13135_pisc_Victoria	0.00325502565136682	218688	67184724	0.0022290764525304953	193144	86647544	0.0023298118841371196	225590	96827560	0.002046905566077621	225150	109995304	0.0020781804550089556	203232	97793240	0.002303832646874805	236738	102758332	0.0022435941599741245	197996	88249472	0.002381709729100865	206898	86869528	0.002223641483974256	249442	112177256	0.002188176896192266	182900	83585564	0.0021272182585713923	234568	110269832	0.0020082281863149825	214240	106681104	0.0023856001137777284	186390	78131284	0.0024679180218410823	185844	75303960	0.001894429120883288	178852	94409444	0.002120816437741991	211842	99887004	0.002283076662868649	218352	95639364	0.0022655065567935935	219098	96710380	0.0022437571188668767	151328	67444020	0.002101739263143379	159970	76113152
130723_pisc_Kyoga	13380_paedo_Victoria	0.003706742845278809	248234	66968228	0.0024617662632293136	213326	86655668	0.0026717018551569646	258350	96698664	0.0022812570969947925	250924	109993740	0.0023448422475089567	229158	97728536	0.0025703570888617223	264266	102812952	0.002466423742686183	217652	88245988	0.0026963991047058294	233832	86720100	0.0024269885213473526	272494	112276592	0.0023924336790538377	199980	83588524	0.0023808859567308405	262512	110258116	0.002189409446924583	233522	106659812	0.0026084914962085106	203498	78013672	0.00270045351520877	203446	75337716	0.00211052299635494	199376	94467580	0.0023820926018723898	237606	99746752	0.0025370184765748332	242568	95611444	0.00245606413442983	237582	96732816	0.0025164913608490365	169708	67438340	0.0023030514913418903	175334	76131168
130723_pisc_Kyoga	14175_paedo_Victoria	0.0036540855526578284	244828	67001168	0.002441049012753869	211400	86602112	0.0026426463778732906	255632	96733336	0.002239109056123957	246220	109963380	0.002313624562880119	226022	97691736	0.0025671576141343268	263992	102834356	0.0024684757107504133	217746	88210712	0.0026327797617464424	228458	86774444	0.0024236721637006828	271760	112127376	0.0023575891741538365	197026	83570964	0.00239119232034047	263542	110213636	0.0021898528412586347	233424	106593464	0.002605963967461818	203504	78091640	0.0027080472272029863	203604	75184804	0.002092309538106613	197552	94418152	0.0023700736610738184	236668	99856812	0.002488885929743038	237746	95523060	0.002451109708289702	236930	96662340	0.0024815952806903543	167040	67311540	0.0022855437766426054	173964	76114928
130723_pisc_Kyoga	14561_pisc_Victoria	0.0033913853648965997	226234	66708432	0.002213759001966915	190970	86265036	0.0023769479002062354	228904	96301648	0.00203902059883006	223074	109402524	0.0021153515457517803	205874	97323776	0.0023568329919204474	240884	102206648	0.0021941183116810634	192796	87869464	0.0023499177717080147	203418	86563880	0.002224363688577118	248358	111653504	0.0021775392539873806	181210	83217788	0.002126660837777272	233250	109678984	0.0020562207262396445	217786	105915672	0.0024073438416043693	187030	77691436	0.002465915034845658	184840	74957976	0.001937528504178612	182050	93959908	0.0021657376749888995	215236	99382304	0.002276027966335448	216522	95131520	0.002291748901778099	220554	96238292	0.0022248003939680555	149338	67124224	0.002123082731964804	160860	75767184
130723_pisc_Kyoga	161476_pisc_Vic_Uganda	0.0032865588380217936	217894	66298524	0.0022151576228408775	189712	85642664	0.0023523943231091547	225024	95657432	0.001993825418679618	216868	108769804	0.002090390485744516	202318	96784788	0.0022298680336789952	226680	101656240	0.0022145501010153294	193382	87323380	0.002332890237060386	200420	85910600	0.0021940104660046113	243190	110842680	0.002126623377408564	175872	82700116	0.002101953951201079	229086	108987164	0.0019819746584181014	209092	105496808	0.002368005131239238	182764	77180576	0.0024591359301299014	183194	74495272	0.0018692600558819397	174460	93331048	0.0021282323953235867	210210	98772108	0.0022112981655108177	208958	94495624	0.002216431703071436	211952	95627580	0.002235219622622126	148994	66657432	0.0020877687347586856	157302	75344552
130723_pisc_Kyoga	161543_pisc_Vic_Uganda	0.0033257656476147006	222266	66831528	0.00223361520792737	192786	86311196	0.002390142797020081	230280	96345708	0.0020031512294503085	219536	109595320	0.002108107917330717	205472	97467496	0.0023410212212754884	239298	102219492	0.0022291166950287123	196058	87953224	0.0023437300422855826	202942	86589324	0.0022565120469795023	251776	111577512	0.0021939600006723385	182738	83291400	0.002220337758947397	243732	109772488	0.0020176927241281734	214394	106257012	0.0023832783614853334	185488	77828928	0.002524745167988241	189450	75037276	0.0019432741087291319	182822	94079368	0.0021433278460838583	213258	99498544	0.002235922707737214	212964	95246584	0.0022733631160574844	218974	96321612	0.0022760786624599788	152894	67174304	0.0021978753484817658	166672	75833236
130723_pisc_Kyoga	64272_paedo_Victoria	0.004156966297823912	276842	66597124	0.0029184696716469155	252008	86349364	0.0030386107643111514	292938	96405240	0.002626994338830121	287744	109533544	0.0028076153472703135	273402	97378724	0.002911234309260134	298406	102501540	0.002789357560238285	245520	88020268	0.0030393837891981453	263018	86536620	0.0027264168038254252	304230	111586020	0.0027732360917691653	231024	83304844	0.002721972119688817	299166	109907812	0.002671973687583416	283938	106265268	0.002984905155673774	232282	77818888	0.0031070511077647646	233080	75016468	0.0025726450882732933	241970	94054948	0.0027389714354505504	272658	99547588	0.0029060931655570626	276544	95160060	0.0028233784249664493	272124	96382404	0.002981662130629982	199924	67051192	0.002662410604671991	202050	75889872
130723_pisc_Kyoga	78797_pisc_Victoria	0.0033837152153099966	226066	66809996	0.002321244580586839	200758	86487224	0.002442683640721903	235292	96325204	0.0021185546414105153	232488	109738968	0.0021533449254201122	210196	97613716	0.0024292874978952693	248500	102293368	0.0022846711561747258	201354	88132596	0.0024408635961706165	211512	86654576	0.0021988287863506386	246302	112015088	0.002237597529690792	186568	83378712	0.0022298273443814515	245280	109999548	0.0020775115397876714	220962	106358976	0.002438592546013792	189902	77873608	0.002541304037422976	191080	75189744	0.0019513850906803906	183942	94262276	0.002230858055066617	222252	99626240	0.0023213246402849783	221342	95351592	0.0023362281592637884	225432	96494000	0.002312412434731636	155648	67309792	0.0021495969772185835	163326	75979824
130723_pisc_Kyoga	81023_paedo_Victoria	0.004224472550926845	276324	65410296	0.002935025408861073	249806	85112040	0.0030829779468062577	292654	94925752	0.002730898716570485	294606	107878772	0.0027904729375109343	267968	96029600	0.0030311866436032913	306162	101004008	0.0028213920200070553	245000	86836568	0.0030649098353637398	262020	85490280	0.0028031762826090994	308538	110067284	0.002855940467135818	234726	82188688	0.0028385336735835863	307404	108296760	0.0027519372031273815	288308	104765472	0.0030238171419888792	231802	76658736	0.0031722562767073433	234626	73961868	0.0026509647812010865	245790	92717188	0.0027317302538126306	267896	98068248	0.0029971294407237126	280982	93750372	0.0028291774379770123	268888	95041052	0.003043319626200775	201320	66151448	0.002732119656604698	204450	74832008
130723_pisc_Kyoga	Ig279_pisc_Victoria	0.0033538534250780513	225544	67249212	0.0022827682140857362	198068	86766584	0.0023945958267810184	231944	96861440	0.002049994468015212	225752	110123224	0.0021015859766754536	205774	97913672	0.0023797808134936186	244508	102743916	0.002307975781337552	203970	88376144	0.0024436678160484563	212318	86884968	0.002258641410696451	253592	112276344	0.002183608741377302	182682	83660592	0.002219334964104863	244866	110333052	0.00204670856371131	218486	106749932	0.0024442644637990415	191156	78205940	0.002531840614251166	190736	75334916	0.0019457637784507313	183938	94532544	0.002158530770235053	215726	99941128	0.002271124333042247	217422	95733200	0.002285667387271706	221236	96792736	0.0023027822141639316	155426	67494876	0.0021205362535907774	161492	76156208
130723_pisc_Kyoga	checkmate_pisc_Victoria	0.0032914315862583236	222392	67566952	0.0022359689400112473	194684	87069188	0.002356983927626504	229214	97248860	0.002074503213645692	229132	110451504	0.0021146005804456936	207710	98226588	0.002296236476411657	236616	103045136	0.002243995102861923	198892	88632992	0.0023911083429220795	208628	87251588	0.0022456578775688746	253280	112786548	0.0021604615922068532	181374	83951504	0.002128258680605262	235788	110789164	0.0020092360399156825	215204	107107376	0.0023937713433537793	187706	78414340	0.0024727407422837845	187078	75656132	0.0018776528660438712	178156	94882288	0.0021554805796211965	216228	100315448	0.0022589970565082074	217070	96091316	0.0022356058519044787	217096	97108352	0.0022552422079181057	152798	67752368	0.0020660341442330405	157854	76404352
130732_pisc_Kyoga	130706_paedo_Kyoga	0.0038250058373699982	262760	68695320	0.00249577722680545	220944	88527132	0.002698729084950979	266180	98631612	0.0022889835798553903	256844	112208756	0.0023838925799431446	237516	99633684	0.0026932266137576345	282016	104713060	0.002504857777912636	225200	89905304	0.002715701510913791	240544	88575272	0.002484877704312031	284380	114444264	0.0024648090152693046	210010	85203356	0.0024918168235220023	280114	112413560	0.002313597479740762	251294	108616128	0.0027088885841068267	215918	79707228	0.002734376077323724	210188	76868724	0.0021861410582520555	210592	96330472	0.002489960208567734	253510	101812872	0.002579044430631884	251446	97495800	0.002526797950331616	249332	98675084	0.002645549176335525	181698	68680636	0.0023358017160095726	181218	77582784
130732_pisc_Kyoga	130713_paedo_Kyoga	0.003792938723540446	256080	67514932	0.0024698414031762736	215932	87427476	0.002720138092432793	264980	97414172	0.0022764995065978465	252324	110838592	0.002347637094085213	230938	98370400	0.002674390928427535	276096	103236964	0.0025074720203819125	222806	88856824	0.002686228761448195	235068	87508556	0.0025216116210945508	284202	112706492	0.002429880869182324	204510	84164620	0.0024429210113078286	271196	111013004	0.0022981269196310195	246728	107360476	0.0026815172711871886	211040	78701712	0.0027125692647224356	205992	75939812	0.0021561446873246235	204978	95066904	0.0024597297331886902	247546	100639512	0.0025766552761361523	247836	96185160	0.0025278675657413466	246314	97439440	0.002610740330481764	177324	67920964	0.0023045813958092174	176950	76781840
130732_pisc_Kyoga	130723_pisc_Kyoga	0.0035230846136525286	234944	66687016	0.0023128079465927526	199672	86333152	0.0024936117979249407	240348	96385492	0.0021611577915563044	236758	109551464	0.0021875220052757233	213108	97419820	0.0025554834978222456	261144	102189664	0.0023856603717622425	209770	87929532	0.0025250654243871387	218522	86541124	0.002365261873510133	263532	111417684	0.0023003352566963553	191546	83268732	0.002325735928085906	255082	109677972	0.0021421966730092857	227560	106227408	0.002510116132080425	195256	77787636	0.002619461972780683	196602	75054344	0.0020120084270529035	189236	94053284	0.0022742396583143023	226204	99463572	0.0024040619323570478	228826	95183072	0.0024007953163816295	231312	96348072	0.002367714201370095	158968	67139860	0.002250206557449498	170674	75848148
130732_pisc_Kyoga	130735_pisc_Kyoga	0.0036476090173606017	250240	68603844	0.002375320927876829	210030	88421736	0.002523521431809133	248968	98658960	0.002179598145726716	244568	112207840	0.0022624400771542406	225346	99603080	0.0025467677344391576	266940	104815212	0.0023614069107941718	212298	89903184	0.002551222467817769	226110	88628100	0.0024099632910514783	275714	114405892	0.002321650416451662	197822	85207488	0.002327545540179444	261740	112453224	0.0022151757586757826	240576	108603572	0.002577683518469831	205696	79798780	0.0026310671962462544	201972	76764288	0.002087263735114937	201018	96306948	0.002339078906746201	238144	101811016	0.002483652212759715	242574	97668264	0.002435853585909389	240402	98693124	0.002371613309990871	163282	68848492	0.002255884371968331	174958	77556280
130732_pisc_Kyoga	130736_pisc_Kyoga	0.003713134046282045	254014	68409596	0.0024293619882457054	213924	88057688	0.0025420248606776207	249582	98182360	0.0021806889514195556	243516	111669296	0.0022930154740998534	227494	99211716	0.002570057254132263	268098	104315964	0.0023967833982999685	214776	89610100	0.002545657650687291	224786	88301740	0.0023844482119691705	271768	113975216	0.0023166668912983014	196638	84879704	0.0023872705678602015	267238	111942904	0.0021885466980555448	236748	108175896	0.0026203147251236845	207906	79343904	0.002636416551670013	201558	76451500	0.0020766526307489535	199318	95980424	0.002349022501885383	238206	101406436	0.0024593180847944946	239074	97211500	0.002395727173599862	235310	98220700	0.0024038811150069272	164624	68482588	0.002258038945654841	174562	77306904
130732_pisc_Kyoga	130743_pisc_Kyoga	0.003603325454099183	245928	68250288	0.0023712542909477274	208616	87977068	0.0025252577743340343	247832	98141268	0.0021746617231694345	242754	111628396	0.0021856823387943654	216918	99244980	0.0025742933925197065	268382	104254628	0.002406029591389178	215388	89520096	0.002528684489540029	222872	88137528	0.0023378261639751753	266218	113874164	0.0023056026148261678	195332	84720584	0.0023779226464327404	265956	111843840	0.0021740246497710908	235108	108144128	0.002571783438979059	203724	79215068	0.002651741043208525	202800	76478056	0.0020547119277348463	196908	95832412	0.0023048443820709386	233394	101262368	0.0024321926131158182	236232	97127176	0.002454587490936216	240766	98088172	0.002412073135700921	165086	68441540	0.002272866135605709	175432	77185364
130732_pisc_Kyoga	130785_paedo_Victoria	0.0038559766717838877	263886	68435580	0.0025184574398824117	221962	88134108	0.002740908474424032	269510	98328712	0.00230502845547448	258120	111981264	0.0024109331374557483	239616	99387244	0.0027137897702188525	283598	104502568	0.002528262858191007	226822	89714564	0.002766599392456885	244234	88279496	0.0024812709870550365	283264	114160848	0.002492865208094313	211884	84996172	0.00247991555982342	278530	112314308	0.0023246729850124074	252192	108484936	0.0027258041925487227	216878	79564776	0.0027660461917380385	212158	76700816	0.0021693335519417344	208682	96196364	0.0025036686521691114	254458	101634056	0.002645378452912169	257636	97390980	0.002547661277421744	250800	98443228	0.0026429701302663963	181346	68614472	0.0023709795121689397	183764	77505520
130732_pisc_Kyoga	13135_pisc_Victoria	0.0036406118015540356	251218	69004336	0.002392842890482589	212214	88686976	0.0025383062853177136	250992	98881684	0.0021864510881021886	245900	112465356	0.0022139204238949863	221126	99879832	0.002538485801760921	266578	105014572	0.0024097941198742024	217166	90118072	0.002517126017048031	223484	88785384	0.002341248179210299	268606	114727692	0.0023217221379287596	198214	85373696	0.0023472913290170957	264634	112740160	0.0022093586866634503	240652	108923916	0.0025915166513871975	207272	79980964	0.00261646448244436	201254	76918300	0.002087543402151742	201462	96506736	0.0023395291233073686	238704	102030788	0.002469641886499497	241730	97880588	0.0024097692400622383	238246	98866728	0.0024049056931524718	165802	68943244	0.0022560725730444917	175376	77735088
130732_pisc_Kyoga	13380_paedo_Victoria	0.003766753007329808	259404	68866740	0.0025267443924102957	224096	88689620	0.0027428117621049125	270854	98750488	0.0023114112831833142	259896	112440396	0.0023861895156037888	238142	99800120	0.002731161671625262	286710	104977308	0.002492812971213483	224602	90099820	0.002721682423265207	241446	88712040	0.0024841328987567934	285012	114732992	0.00244972262723501	209070	85344356	0.00249154711644798	280818	112708284	0.0023033045387195767	250736	108859248	0.0027110937801162706	216444	79836412	0.002747154597354365	211612	77029520	0.002165909065118005	209184	96580232	0.0024750455838529707	252164	101882568	0.002607278830534234	255136	97855280	0.0025457721190411254	251730	98881592	0.0026135309698620494	180246	68966468	0.00236233876297565	183626	77730596
130732_pisc_Kyoga	14175_paedo_Victoria	0.003782703703374666	260582	68887764	0.0025189640437407205	223262	88632468	0.0027053958106681144	267344	98818812	0.002303278455729142	258866	112390232	0.002405979866261494	239930	99722364	0.0026712154332000602	280594	105043568	0.0025054434004948877	225616	90050328	0.0027042527196870247	239688	88633728	0.00246337588743975	282304	114600456	0.002424296459717148	206868	85331148	0.0024765698616155424	278984	112649356	0.002278999642258285	247966	108804756	0.002705420387580262	216166	79901076	0.0027439857187974612	210954	76878680	0.002159245780229607	208398	96514256	0.0024622469910828256	251062	101964588	0.0025901840948127216	253234	97766796	0.0025259373902739965	249570	98802924	0.0025864502320308252	178020	68827924	0.0023394069917186742	181840	77729100
130732_pisc_Kyoga	14561_pisc_Victoria	0.003709616156875428	253814	68420556	0.0023974414829693595	211376	88167324	0.002503644009378797	246104	98298320	0.0021536660966875016	240766	111793560	0.0022484470819424296	223400	99357464	0.0025346420876226957	264680	104425000	0.0023499861570047673	210740	89677124	0.0025216879188625333	222910	88397140	0.0023762523751738865	271008	114048492	0.00231888502090103	196918	84919260	0.002341818732122806	262448	112070160	0.002159313786500975	233520	108145468	0.0025716169679074518	204454	79504064	0.00259013692160444	198310	76563520	0.0020615534648371976	197984	96036316	0.00234254750592771	237732	101484388	0.002431057152842745	236556	97305816	0.002428678303884425	238866	98352260	0.002413922822209699	165632	68615284	0.002262030699084091	174980	77355272
130732_pisc_Kyoga	161476_pisc_Vic_Uganda	0.003643361221080353	247516	67936168	0.00238649659664117	208632	87421872	0.002568539410781253	250618	97572184	0.0021355820120112982	237168	111055440	0.002212395210466903	218290	98666820	0.002548733930529031	264104	103621644	0.0023724890739836675	211222	89029704	0.0025474105916505727	223250	87638012	0.0024189155888371225	273552	113088692	0.002290769710196003	193184	84331480	0.002362249021495288	262690	111203348	0.002187561142392504	235286	107556308	0.002603190396298172	205290	78860924	0.002627206419267057	199828	76061020	0.0020678720833152914	196948	95241868	0.0023291893407065486	234658	100746640	0.0024371848323220314	235272	96534328	0.0024501735542162453	239130	97597168	0.002449554696202337	166576	68002564	0.0022482236729715653	172770	76847336
130732_pisc_Kyoga	161543_pisc_Vic_Uganda	0.0036251328062302367	248370	68513352	0.0023899675601138388	210978	88276512	0.0024959682124838355	245456	98340996	0.00214680707744265	240406	111983048	0.0022424776342267047	223096	99486388	0.0025505387947065104	266088	104326192	0.0024106257478958637	216358	89751800	0.0025155179730867866	222466	88437452	0.0023940557902907282	273262	114141868	0.002366372173085588	201172	85012832	0.0023790940984244717	266856	112167064	0.0021944611516459813	237930	108422972	0.0025810204836088243	205346	79560004	0.0026363303853796627	202222	76705864	0.002060678321039867	198080	96123688	0.0023308433865758776	236820	101602708	0.0024525871144282347	238890	97403268	0.002449708121612852	241098	98419072	0.0024323034708937886	166912	68623016	0.0023036903487939687	178314	77403632
130732_pisc_Kyoga	64272_paedo_Victoria	0.004327238427561807	295920	68385416	0.0029733294015831867	262444	88266036	0.003124766041152871	307690	98468172	0.00267804781320387	299876	111975596	0.0028707602530139223	285548	99467728	0.0030552595746043366	319848	104687668	0.0028294524407994127	254284	89870392	0.0030851983419035675	272738	88402096	0.002795528247511761	319282	114211688	0.0028153704031217194	239420	85040320	0.0027979658211684517	314434	112379500	0.002745426878786814	297834	108483676	0.003048387999622535	242666	79604696	0.003126775732711934	239848	76707772	0.0026272523206105733	252588	96141508	0.0028189542108273584	286636	101681680	0.0029789445824209243	290072	97374084	0.0028911916904912956	284848	98522696	0.003044574427348524	208726	68556708	0.0027100117854198936	210042	77505936
130732_pisc_Kyoga	78797_pisc_Victoria	0.003568461049666877	244916	68633508	0.0024318672969633635	214916	88374888	0.002538921588631489	249660	98333088	0.0021750956259751625	243888	112127484	0.002237517319320893	222882	99611296	0.00253056530174276	264404	104484164	0.0023827221431089026	214352	89960972	0.002522601854370168	223194	88477696	0.002330728895868698	266724	114438020	0.002338128507057592	198926	85079156	0.0023584299557746556	265038	112379000	0.002207575357791971	239618	108543520	0.0025759326717749026	205070	79610000	0.0025961189608297167	199442	76823136	0.0020523406779624415	197674	96316368	0.002342945064803341	238352	101731792	0.002424936827688371	236558	97552232	0.002441574240085375	240720	98592128	0.0024247980129391924	166862	68814804	0.0022491969511688127	174424	77549456
130732_pisc_Kyoga	81023_paedo_Victoria	0.004350493166398322	291854	67085268	0.003012217410075074	261866	86934628	0.003181077436786181	308098	96853348	0.0027558429602378984	303682	110195684	0.0028503667886813945	279486	98052644	0.0030962453632764784	319162	103080332	0.00286510791131421	253840	88597012	0.0030846537234306523	269266	87292132	0.002915422737898563	327664	112389876	0.0028805772766263946	241526	83846388	0.0028534582209271383	315822	110680436	0.0028070956294426455	300054	106891264	0.0031130284943111973	243976	78372556	0.0031789237516715507	240214	75564568	0.002683891456794086	254208	94716200	0.002815206590384964	281848	100116276	0.003071931324166761	294408	95838080	0.0028929979877949296	280874	97087520	0.0030742783778416266	207864	67613916	0.0027693028465539293	211518	76379512
130732_pisc_Kyoga	Ig279_pisc_Victoria	0.0036510884616544007	252416	69134452	0.0023700848425426235	210634	88871924	0.0025147792916655125	248776	98925580	0.002179869756776744	245560	112648932	0.00223788524622876	223852	100028364	0.002521388860843	264912	105065904	0.002425142823220394	218966	90289940	0.002549901600447726	226424	88797152	0.002383179971990161	273738	114862496	0.0023193184593745526	198270	85486320	0.0023451592802515393	264714	112876768	0.002183185408498916	238096	109058992	0.002573459686278632	206036	80061872	0.0026007244435862138	200406	77057760	0.0020689224995699266	200074	96704444	0.0023068942403383875	235624	102139056	0.0024322181925376237	238482	98051236	0.0024471847151220608	242216	98977408	0.0024308710106128815	167882	69062488	0.0022602013465248014	175898	77824040
130732_pisc_Kyoga	checkmate_pisc_Victoria	0.003659065860247956	254108	69446140	0.002407769036350254	214426	89055884	0.002539828943541319	252324	99346848	0.0021960548183390916	248034	112945268	0.002220241233460354	222790	100344952	0.002534288426459423	266740	105252424	0.002392925197772109	216606	90519336	0.002554967947136769	227878	89190160	0.0023803787688391007	274480	115309380	0.0023131581047692836	198356	85751164	0.00238116844482187	269744	113282200	0.0021856289615267855	239030	109364400	0.002591830939957864	208046	80269896	0.002601026526200827	201272	77381756	0.0020602271560202974	199880	97018428	0.002357096142187953	241516	102463364	0.002452658089577432	241274	98372456	0.002439631902858894	242200	99277272	0.002422321197649485	167874	69302948	0.0022352632655931745	174428	78034656
130735_pisc_Kyoga	130706_paedo_Kyoga	0.0038290228702610647	263338	68774204	0.00248575580797738	220066	88530820	0.002683629984685687	265014	98752064	0.0022574712961181825	253674	112370864	0.00242080476876236	241392	99715600	0.0026760327209046763	281134	105056264	0.0024934570096309776	224320	89963452	0.002684327003400519	238174	88727640	0.002475268608233095	284790	115054180	0.0024039747516307695	205092	85313708	0.0024824883436123067	279654	112650680	0.002308068314258957	250880	108696956	0.002675265948680618	213626	79852248	0.0027478586915776148	211144	76839468	0.002177364517490299	209980	96437688	0.0024640459146843467	251324	101996476	0.0025908754710975853	253064	97675092	0.002528274454658787	249742	98779624	0.0025798525298706843	177548	68820988	0.002357583814624409	183008	77625236
130735_pisc_Kyoga	130713_paedo_Kyoga	0.00373776024194884	252684	67603052	0.0024808764912529874	216876	87419104	0.002699202559499057	263298	97546588	0.0022521850417041938	249962	110986440	0.002400133452246457	236308	98456192	0.00262454355323574	271866	103586012	0.0024967464843900088	221978	88906904	0.0026732314998150083	234070	87560692	0.0024985384830093302	282794	113183768	0.002408453790038533	202972	84274816	0.0024592068364921744	273588	111250504	0.002294692581553724	246560	107447944	0.002663887199489097	209998	78831416	0.0027330035120628274	207496	75922332	0.0021924474404145383	208670	95176740	0.0024334682548218327	245268	100789480	0.0025625147657031243	246998	96388908	0.002496962693611882	243604	97560128	0.0025510370476099758	173650	68070356	0.002321036818113922	178322	76828596
130735_pisc_Kyoga	130785_paedo_Victoria	0.0038672450733702574	265020	68529404	0.0025038744276877907	220632	88116240	0.0027098453121841668	266784	98449900	0.00228431789963248	256158	112137632	0.002429694793467498	241688	99472576	0.0026404247660242112	276858	104853584	0.0025268137635823563	226798	89756516	0.0027569765735130053	243806	88432380	0.002491606741303864	285812	114709916	0.0024391601236742944	207578	85102244	0.002460852926953664	276916	112528464	0.002308481796742635	250638	108572656	0.0026693010207402687	212748	79701764	0.0027817421050583078	213268	76667064	0.002178755342059625	209814	96299936	0.0024615101145238137	250512	101771672	0.002627403585105013	256362	97572372	0.0025400715845366167	250332	98553128	0.002566758888336141	176458	68747400	0.0023548412235746335	182632	77555972
130735_pisc_Kyoga	13135_pisc_Victoria	0.0036441243460081235	252108	69182052	0.0023569986610041255	209212	88762036	0.002484150566098376	246040	99043916	0.0021496939793086804	242160	112648592	0.0022105867386080754	221006	99976172	0.0024630496048668087	259488	105352324	0.0023195979703434628	209270	90218220	0.0024725413960627585	219926	88947348	0.002327176032202672	268376	115322604	0.002260912385751121	193348	85517688	0.002310449935425351	261076	112997904	0.002171918225379191	236786	109021600	0.002539148893664398	203460	80129212	0.002554707034851666	196668	76982604	0.0020061527175454247	193922	96663628	0.0022823970598795378	233298	102216220	0.002385629434823296	234074	98118340	0.002399407504626295	237576	99014444	0.002377208618368863	164278	69105420	0.0022105952449884415	171952	77785384
130735_pisc_Kyoga	13380_paedo_Victoria	0.003808597128223273	262472	68915664	0.002482253148930816	220238	88725036	0.0027263528281929145	269626	98896224	0.002284842773560793	257346	112631820	0.002403840091765627	240210	99927612	0.0026492889066522182	279144	105365632	0.00247969452044518	223580	90164332	0.0027361213760349963	242872	88765068	0.002474146322246652	285384	115346452	0.0024188964309891587	206814	85499320	0.0024572370932966292	277638	112987876	0.0022882849998069176	249352	108968944	0.002656571670982531	212516	79996336	0.0027259727135756483	209932	77011776	0.0021760482444390648	210446	96710172	0.00243357616777738	248394	102069540	0.002569883442781402	252098	98097056	0.0025054454661686118	248172	99053044	0.002556604621720055	176768	69141704	0.002329370949270786	181214	77795252
130735_pisc_Kyoga	14175_paedo_Victoria	0.003816371328386884	263084	68935640	0.0024912773940484237	220912	88674188	0.002690860508653075	266280	98957192	0.0022796415765973426	256620	112570328	0.002402814287495867	239914	99847084	0.002638690619358662	278172	105420468	0.0024865620541500203	224082	90117196	0.002681463545397694	238112	88799268	0.002480746895933795	285486	115080664	0.0023878445682783667	204096	85472900	0.0024746823345766973	279400	112903380	0.0022737325275056525	247590	108891436	0.0026583644448477063	212824	80058248	0.002730171999014609	209860	76866952	0.0021603069975296408	208776	96641820	0.002427263441464172	247964	102157844	0.0025859041971116924	253368	97980428	0.0025059137510978695	247962	98950732	0.0025080008598561943	173046	68997584	0.0023242560945771367	180792	77784888
130735_pisc_Kyoga	14561_pisc_Victoria	0.0035710237859442745	245126	68643060	0.0023155160299014573	204458	88299108	0.0024584100515841582	242060	98462012	0.002124218864053923	237814	111953624	0.0022348645628398355	222276	99458376	0.0024202094504907523	253550	104763660	0.002294124600289796	205958	89776292	0.0024999043588299517	221392	88560188	0.0023177974246935745	265604	114593276	0.0022689126844111698	192996	85061008	0.0022827674220928574	256452	112342588	0.002147857486095874	232408	108204572	0.00253281956840632	201706	79636940	0.002567055996356558	196648	76604484	0.0020555123978110035	197624	96143424	0.002305492774905435	234362	101653756	0.0023922384096364924	233264	97508676	0.0023858698134754473	235038	98512500	0.002361890512940284	162412	68763560	0.002210800823638874	171118	77400912
130735_pisc_Kyoga	161476_pisc_Vic_Uganda	0.003636932935282552	247314	68000704	0.002362231960787781	206788	87539244	0.002552771393500837	249406	97700092	0.0021175939473677113	235472	111197900	0.0022226203780185607	219570	98788800	0.0024090759636505774	250550	104002532	0.002322459726772137	206958	89111556	0.002489602286786295	218616	87811616	0.0023586751099850724	268162	113691792	0.0022570715173622544	190658	84471404	0.0023012809347268803	256522	111469224	0.00215280345607792	231764	107656832	0.002547321097942833	201252	79005352	0.0025809308715986695	196310	76061704	0.0020250684855260244	193120	95364676	0.0023007618437435808	232212	100928308	0.0023796463443432887	230236	96752192	0.002364278758418645	231130	97759200	0.0024050868114265217	163920	68155544	0.002226400747661179	171208	76899004
